SpecId,LipidIon,ProName,ProKey,Category,Level,PeakIdx,ObsMz,ObsIty,CalcMz,Delta(ppm),MS2RT,Quant Group
5110,PI(15:0_18:1)-H+D7:(s),PI(33:1)-H+D7:(s),PI(33:1)-H+D7:(s),,2,21,828.5638795,187569.6094,828.5624955,1.670279186,14.421148,
5120,PI(15:0_18:1)-H+D7:(s),C6 H10 O8 P1,PH(INOSITOL)-H2O-H,C0,2,8,241.0120464,29156.05664,241.0118815,0.683993579,14.452765,
5120,PI(15:0_18:1)-H+D7:(s),15:0+17.00,R2-H,C1,2,9,241.2168514,21504.9668,241.2173035,-1.874505358,14.452765,
5120,PI(15:0_18:1)-H+D7:(s),C6 H10 O8 P1_13C1,PH(INOSITOL)-H2O-H_13C1,ISO,2,10,242.0156474,7100.632813,242.0152365,1.697578582,14.452765,
5120,PI(15:0_18:1)-H+D7:(s),15:0+17.00_13C1,R2-H_13C1,ISO,2,11,242.220521,10429.90234,242.2206585,-0.567954542,14.452765,
5120,PI(15:0_18:1)-H+D7:(s),18:1+D7:(s)+17.00,R1-H,C1,2,15,288.2929495,25953.56055,288.2925425,1.411795193,14.452765,
5120,PI(15:0_18:1)-H+D7:(s),18:1+D7:(s)+17.00_13C1,R1-H_13C1,ISO,2,16,289.2970522,18127.44336,289.2958975,3.991301524,14.452765,
5120,PI(15:0_18:1)-H+D7:(s),15:0+152.99,LPA(R2)-H3O,C2,2,19,377.2086564,11966.31445,377.2098515,-3.168385219,14.452765,
5120,PI(15:0_18:1)-H+D7:(s),15:0+152.99_13C1,LPA(R2)-H3O_13C1,ISO,2,20,378.2137601,8219.981445,378.2132065,1.46354194,14.452765,
5120,PI(15:0_18:1)-H+D7:(s),NL[18:1+D7:(s)+18.01],LPI(R2)-H2O-H,C1,2,24,539.2648818,8149.616699,539.2626765,4.089376772,14.452765,
5120,PI(15:0_18:1)-H+D7:(s),NL[18:1+D7:(s)+18.01]_13C1,LPI(R2)-H2O-H_13C1,ISO,2,25,540.2668114,18129.7793,540.2660315,1.443446218,14.452765,
5120,PI(15:0_18:1)-H+D7:(s),NL[18:1+D7:(s)]_13C1,LPI(R2)-H_13C1,ISO,2,26,558.2768351,4530.476074,558.2765965,0.42735857,14.452765,
5213,PI(15:0_18:1)-H+D7:(s),C6 H10 O8 P1,PH(INOSITOL)-H2O-H,C0,2,11,241.0121776,27955.42578,241.0118815,1.228392426,14.76334,
5213,PI(15:0_18:1)-H+D7:(s),15:0+17.00,R2-H,C1,2,12,241.2170078,35280.22266,241.2173035,-1.226131661,14.76334,
5213,PI(15:0_18:1)-H+D7:(s),18:1+D7:(s)+17.00,R1-H,C1,2,13,288.2925444,36723.54297,288.2925425,0.006550698,14.76334,
5213,PI(15:0_18:1)-H+D7:(s),15:0+152.99,LPA(R2)-H3O,C2,2,16,377.2089372,26158.125,377.2098515,-2.424061639,14.76334,
5213,PI(15:0_18:1)-H+D7:(s),NL[18:1+D7:(s)+18.01],LPI(R2)-H2O-H,C1,2,19,539.262413,18212.84375,539.2626765,-0.48870866,14.76334,
5213,PI(15:0_18:1)-H+D7:(s),PI(33:1)-H+D7:(s),PI(33:1)-H+D7:(s),,2,21,828.563738,136628.4375,828.5624955,1.499591228,14.76334,
5213,PI(15:0_18:1)-H+D7:(s),PI(33:1)-H+D7:(s),PI(33:1)-H+D7:(s),,2,21,828.563738,136628.4375,828.5624955,1.499591228,14.76334,
5213,PI(15:0_18:1)-H+D7:(s),PI(33:1)-H+D7:(s),PI(33:1)-H+D7:(s),,2,21,828.563738,136628.4375,828.5624955,1.499591228,14.76334,
5213,PI(15:0_18:1)-H+D7:(s),PI(33:1)-H+D7:(s),PI(33:1)-H+D7:(s),,2,21,828.563738,136628.4375,828.5624955,1.499591228,14.76334,
5223,PI(15:0_18:1)-H+D7:(s),C6 H10 O8 P1,PH(INOSITOL)-H2O-H,C0,2,5,241.0116638,10888.49414,241.0118815,-0.903501453,14.795345,
5223,PI(15:0_18:1)-H+D7:(s),15:0+17.00,R2-H,C1,2,6,241.2166249,9117.97168,241.2173035,-2.813450805,14.795345,
5223,PI(15:0_18:1)-H+D7:(s),15:0+17.00_13C1,R2-H_13C1,ISO,2,7,242.2208677,4997.384277,242.2206585,0.863621274,14.795345,
5223,PI(15:0_18:1)-H+D7:(s),C6 H12 O9 P1,IP,C0,2,8,259.0231774,3934.275879,259.0224465,2.821690673,14.795345,
5223,PI(15:0_18:1)-H+D7:(s),18:1+D7:(s)+17.00,R1-H,C1,2,9,288.2921068,8613.740234,288.2925425,-1.511574432,14.795345,
5223,PI(15:0_18:1)-H+D7:(s),18:1+D7:(s)+17.00_13C1,R1-H_13C1,ISO,2,10,289.2961151,8031.896973,289.2958975,0.751977672,14.795345,
5223,PI(15:0_18:1)-H+D7:(s),15:0+152.99,LPA(R2)-H3O,C2,2,13,377.2101202,4852.985352,377.2098515,0.712325037,14.795345,
5223,PI(15:0_18:1)-H+D7:(s),NL[18:1+D7:(s)+18.01]_13C1,LPI(R2)-H2O-H_13C1,ISO,2,15,540.2677588,5932.588379,540.2660315,3.197079254,14.795345,
,,,,,,,,,,,,
SpecId,LipidIon,ProName,ProKey,Category,Level,PeakIdx,ObsMz,ObsIty,CalcMz,Delta(ppm),MS2RT,Quant Group
547,LPC(18:1)+HCOO,NL[18:1+78.03],M-R1-CH3,C01,2,0,224.0691746,262445.4294,224.0693355,-0.718286527,3.7089973,
547,LPC(18:1)+HCOO,18:1+17.00,R1-H,C1,2,2,281.2488454,2727220.321,281.2486035,0.859949785,3.7089973,
547,LPC(18:1)+HCOO,NL[60.02],M-CH3,C0,2,3,506.3258725,217728.7322,506.3252155,1.297585817,3.7089973,
915,LPC(18:1)+HCOO,NL[18:1+78.03],M-R1-CH3,C01,2,8,224.0691746,53943.05859,224.0693355,-0.718286527,3.7089873,
915,LPC(18:1)+HCOO,18:1+17.00,R1-H,C1,2,11,281.2488454,560553.125,281.2486035,0.859949785,3.7089873,
915,LPC(18:1)+HCOO,NL[60.02],M-CH3,C0,2,12,506.3258725,44751.98438,506.3252155,1.297585817,3.7089873,
,,,,,,,,,,,,
SpecId,LipidIon,ProName,ProKey,Category,Level,PeakIdx,ObsMz,ObsIty,CalcMz,Delta(ppm),MS2RT,Quant Group
4781,PS(15:0_18:1)-H+D7:(s),C3 H6 O5 P1,GP-H3O,C2,2,3,152.9951285,3992.286682,152.9958365,-4.627516178,15.48957692,
4781,PS(15:0_18:1)-H+D7:(s),15:0+17.00,R2-H,C1,2,6,241.2173179,8694.237535,241.2173035,0.059677636,15.48957692,
4781,PS(15:0_18:1)-H+D7:(s),18:1+D7:(s)+17.00,R1-H,C1,2,7,288.2926698,3153.157498,288.2925425,0.441550481,15.48957692,
4781,PS(15:0_18:1)-H+D7:(s),NL[18:1+D7:(s)+105.04],LPS(R2)-SERINE-H,C01,2,9,377.2103887,7869.144151,377.2098515,1.424118582,15.48957692,
4781,PS(15:0_18:1)-H+D7:(s),NL[18:1+D7:(s)+87.03],LPA(R2)-H,C2,2,10,395.220012,2832.622035,395.2204165,-1.0234387,15.48957692,
4781,PS(15:0_18:1)-H+D7:(s),NL[87.03],M-SERINE+H2O-H,C0,2,13,666.5097394,3945.174894,666.5096705,0.103262221,15.48957692,
4962,PS(15:0_18:1)-H+D7:(s),C3 H6 O5 P1,GP-H3O,C2,2,3,152.9951285,9102.923828,152.9958365,-4.627516178,15.574716,
4962,PS(15:0_18:1)-H+D7:(s),15:0+17.00,R2-H,C1,2,6,241.2173179,19823.97266,241.2173035,0.059677636,15.574716,
4962,PS(15:0_18:1)-H+D7:(s),18:1+D7:(s)+17.00,R1-H,C1,2,7,288.2926698,7189.602051,288.2925425,0.441550481,15.574716,
4962,PS(15:0_18:1)-H+D7:(s),NL[18:1+D7:(s)+105.04],LPS(R2)-SERINE-H,C01,2,9,377.2103887,17942.6543,377.2098515,1.424118582,15.574716,
4962,PS(15:0_18:1)-H+D7:(s),NL[18:1+D7:(s)+87.03],LPA(R2)-H,C2,2,10,395.220012,6458.740234,395.2204165,-1.0234387,15.574716,
4962,PS(15:0_18:1)-H+D7:(s),NL[87.03],M-SERINE+H2O-H,C0,2,13,666.5097394,8995.50293,666.5096705,0.103262221,15.574716,
5065,PS(15:0_18:1)-H+D7:(s),15:0+17.00,R2-H,C1,2,8,241.2171278,5206.484375,241.2173035,-0.728537322,15.920372,
5065,PS(15:0_18:1)-H+D7:(s),18:1+D7:(s)+17.00,R1-H,C1,2,10,288.2929148,4578.760742,288.2925425,1.291453557,15.920372,
,,,,,,,,,,,,
SpecId,LipidIon,ProName,ProKey,Category,Level,PeakIdx,ObsMz,ObsIty,CalcMz,Delta(ppm),MS2RT,Quant Group
4720,Cer(d18:1_15:0)+HCOO,d18:1+29.00,FRAG[R1]-H,C1,2,8,237.2225411,219600.9123,237.2223885,0.643122728,15.770512,
4720,Cer(d18:1_15:0)+HCOO,d18:1+55.01,"NL[H2O,FAMIDE(R2)]",C1,2,10,263.2376379,225787.5085,263.2380385,-1.522047105,15.770512,
4720,Cer(d18:1_15:0)+HCOO,15:0+42.03,"NL[R1,H2O]",C1,2,11,266.2491947,772424.5257,266.2489375,0.965753391,15.770512,
4720,Cer(d18:1_15:0)+HCOO,NL[76.01],M-H-H2CO,C0,2,15,492.478695,160454.9029,492.4786025,0.187793196,15.770512,
4720,Cer(d18:1_15:0)+HCOO,NL[46.00],M-H,C0,2,16,522.4907929,680659.5323,522.4891675,3.11081933,15.770512,
5020,Cer(d18:1_15:0)+HCOO,d18:1+29.00,FRAG[R1]-H,C1,2,8,237.2225411,10794.3584,237.2223885,0.643122728,15.770502,
5020,Cer(d18:1_15:0)+HCOO,d18:1+55.01,"NL[H2O,FAMIDE(R2)]",C1,2,11,263.2376379,11098.45703,263.2380385,-1.522047105,15.770502,
5020,Cer(d18:1_15:0)+HCOO,15:0+42.03,"NL[R1,H2O]",C1,2,12,266.2491947,37968.08984,266.2489375,0.965753391,15.770502,
5020,Cer(d18:1_15:0)+HCOO,NL[76.01],M-H-H2CO,C0,2,16,492.478695,7887.069824,492.4786025,0.187793196,15.770502,
5020,Cer(d18:1_15:0)+HCOO,NL[46.00],M-H,C0,2,17,522.4907929,33457.43359,522.4891675,3.11081933,15.770502,
,,,,,,,,,,,,
SpecId,LipidIon,ProName,ProKey,Category,Level,PeakIdx,ObsMz,ObsIty,CalcMz,Delta(ppm),MS2RT,Quant Group
525,LPE(18:1)-H,NL[18:1+18.01],M-R1-H,C01,2,2,196.0374919,221616.2349,196.0380355,-2.773297445,3.9094453,
525,LPE(18:1)-H,18:1+17.00,R1-H,C1,2,4,281.24882,2035906.154,281.2486035,0.769637185,3.9094453,
525,LPE(18:1)-H,LPE(18:1)-H,LPE(18:1)-H,,2,5,478.2949805,97832.48669,478.2939155,2.22664718,3.9094453,
975,LPE(18:1)-H,NL[18:1+18.01],M-R1-H,C01,2,8,196.0374919,101307.5078,196.0380355,-2.773297445,3.9094353,
975,LPE(18:1)-H,18:1+17.00,R1-H,C1,2,12,281.24882,930674.5,281.2486035,0.769637185,3.9094353,
975,LPE(18:1)-H,LPE(18:1)-H,LPE(18:1)-H,,2,14,478.2949805,44722.19922,478.2939155,2.22664718,3.9094353,
975,LPE(18:1)-H,LPE(18:1)-H,LPE(18:1)-H,,2,14,478.2949805,44722.19922,478.2939155,2.22664718,3.9094353,
,,,,,,,,,,,,
SpecId,LipidIon,ProName,ProKey,Category,Level,PeakIdx,ObsMz,ObsIty,CalcMz,Delta(ppm),MS2RT,Quant Group
4802,PC(15:0_18:1)+HCOO+D7:(s),15:0+17.00,R2-H,C1,2,7,241.2178377,30505.21495,241.2173035,2.214549235,15.611265,
4802,PC(15:0_18:1)+HCOO+D7:(s),18:1+D7:(s)+17.00,R1-H,C1,2,10,288.292684,185602.9748,288.2925425,0.49058566,15.611265,
4971,PC(15:0_18:1)+HCOO+D7:(s),15:0+17.00,R2-H,C1,2,5,241.2171376,33729.08594,241.2173035,-0.687716741,15.60583,
4971,PC(15:0_18:1)+HCOO+D7:(s),18:1+D7:(s)+17.00,R1-H,C1,2,6,288.292957,96897.39844,288.2925425,1.437727984,15.60583,
4971,PC(15:0_18:1)+HCOO+D7:(s),NL[18:1+D7:(s)+60.02],LPC(R2)-CH3,C2,2,7,466.2923514,7923.200684,466.2939155,-3.354412748,15.60583,
4971,PC(15:0_18:1)+HCOO+D7:(s),NL[60.02],M-CH3,C0,2,8,737.5849503,25146.24805,737.5831695,2.414393825,15.60583,
4973,PC(15:0_18:1)+HCOO+D7:(s),15:0+17.00,R2-H,C1,2,7,241.2178377,3665.373291,241.2173035,2.214549235,15.611255,
4973,PC(15:0_18:1)+HCOO+D7:(s),18:1+D7:(s)+17.00,R1-H,C1,2,10,288.292684,22301.24219,288.2925425,0.49058566,15.611255,
5075,PC(15:0_18:1)+HCOO+D7:(s),C4 H11 N1 O4 P1,(P-CHO)-CH3-H,C0,2,8,168.0429932,3732.19165,168.0431205,-0.75756904,15.954159,
5075,PC(15:0_18:1)+HCOO+D7:(s),C7 H15 N1 O5 P1,M-FA1-FA2+H2O-CH3,C2,2,10,224.069602,4850.293457,224.0693355,1.189394467,15.954159,
5075,PC(15:0_18:1)+HCOO+D7:(s),15:0+17.00,R2-H,C1,2,11,241.2171437,83408.28125,241.2173035,-0.662598201,15.954159,
5075,PC(15:0_18:1)+HCOO+D7:(s),18:1+D7:(s)+17.00,R1-H,C1,2,13,288.2929876,214343.4063,288.2925425,1.543682522,15.954159,
,,,,,,,,,,,,
SpecId,LipidIon,ProName,ProKey,Category,Level,PeakIdx,ObsMz,ObsIty,CalcMz,Delta(ppm),MS2RT,Quant Group
4804,PC(15:0_18:1)+HCOO,C4 H11 N1 O4 P1,(P-CHO)-CH3-H,C0,2,0,168.0426436,2366.472029,168.0431205,-2.838110219,15.79673864,
4804,PC(15:0_18:1)+HCOO,C7 H15 N1 O5 P1,M-FA1-FA2+H2O-CH3,C2,2,1,224.0699617,3129.329523,224.0693355,2.79440967,15.79673864,
4804,PC(15:0_18:1)+HCOO,15:0+17.00,R1-H,C1,2,2,241.2174357,55853.93507,241.2173035,0.547948985,15.79673864,
4804,PC(15:0_18:1)+HCOO,18:1+17.00,R2-H,C1,2,3,281.2491344,167407.1666,281.2486035,1.88740062,15.79673864,
4804,PC(15:0_18:1)+HCOO,NL[18:1+60.02],LPC(R1)-CH3,C01,2,5,466.2952448,7332.451112,466.2939155,2.85076185,15.79673864,
4804,PC(15:0_18:1)+HCOO,NL[60.02],M-CH3,C0,2,6,730.5404452,39856.3321,730.5392305,1.662679859,15.79673864,
4991,PC(15:0_18:1)+HCOO,C4 H11 N1 O4 P1,(P-CHO)-CH3-H,C0,2,2,168.0426436,3901.250244,168.0431205,-2.838110219,15.67224,
4991,PC(15:0_18:1)+HCOO,C7 H15 N1 O5 P1,M-FA1-FA2+H2O-CH3,C2,2,4,224.0699617,5158.859863,224.0693355,2.79440967,15.67224,
4991,PC(15:0_18:1)+HCOO,15:0+17.00,R1-H,C1,2,6,241.2174357,92078.07031,241.2173035,0.547948985,15.67224,
4991,PC(15:0_18:1)+HCOO,18:1+17.00,R2-H,C1,2,7,281.2491344,275979.2813,281.2486035,1.88740062,15.67224,
4991,PC(15:0_18:1)+HCOO,NL[18:1+60.02],LPC(R1)-CH3,C01,2,9,466.2952448,12087.9209,466.2939155,2.85076185,15.67224,
4991,PC(15:0_18:1)+HCOO,NL[60.02],M-CH3,C0,2,10,730.5404452,65705.20313,730.5392305,1.662679859,15.67224,
5095,PC(15:0_18:1)+HCOO,C4 H11 N1 O4 P1,(P-CHO)-CH3-H,C0,2,6,168.0422869,4858.642578,168.0431205,-4.960640088,16.021205,
5095,PC(15:0_18:1)+HCOO,C7 H15 N1 O5 P1,M-FA1-FA2+H2O-CH3,C2,2,7,224.0689244,4148.608398,224.0693355,-1.834637032,16.021205,
5095,PC(15:0_18:1)+HCOO,15:0+17.00,R1-H,C1,2,8,241.2173028,58014.35547,241.2173035,-0.002965364,16.021205,
5095,PC(15:0_18:1)+HCOO,18:1+17.00,R2-H,C1,2,9,281.2489203,162675.375,281.2486035,1.12630814,16.021205,
,,,,,,,,,,,,
SpecId,LipidIon,ProName,ProKey,Category,Level,PeakIdx,ObsMz,ObsIty,CalcMz,Delta(ppm),MS2RT,Quant Group
4779,PE(15:0_18:1)-H+D7:(s),C5 H11 N1 O5 P1,M-FA1-FA2+H2O-H,C01,2,4,196.0373737,46317.93131,196.0380355,-3.376098886,16.27239,
4779,PE(15:0_18:1)-H+D7:(s),15:0+17.00,R2-H,C1,2,6,241.2173033,792003.9223,241.2173035,-9.15E-04,16.27239,
4779,PE(15:0_18:1)-H+D7:(s),18:1+D7:(s)+17.00,R1-H,C1,2,7,288.2929801,2240291.7,288.2925425,1.517702467,16.27239,
4779,PE(15:0_18:1)-H+D7:(s),NL[18:1+D7:(s)],LPE(R2)-H,C01,2,10,438.260475,31860.48801,438.2626155,-4.884173334,16.27239,
5067,PE(15:0_18:1)-H+D7:(s),15:0+17.00,R2-H,C1,2,5,241.2169045,21000.42969,241.2173035,-1.654223652,15.925786,
5067,PE(15:0_18:1)-H+D7:(s),18:1+D7:(s)+17.00,R1-H,C1,2,6,288.292854,36199.57813,288.2925425,1.080447637,15.925786,
5170,PE(15:0_18:1)-H+D7:(s),C5 H11 N1 O5 P1,M-FA1-FA2+H2O-H,C01,2,5,196.0373737,4855.10498,196.0380355,-3.376098886,16.27238,
5170,PE(15:0_18:1)-H+D7:(s),15:0+17.00,R2-H,C1,2,7,241.2173033,83018.86719,241.2173035,-9.15E-04,16.27238,
5170,PE(15:0_18:1)-H+D7:(s),18:1+D7:(s)+17.00,R1-H,C1,2,8,288.2929801,234830.25,288.2925425,1.517702467,16.27238,
5170,PE(15:0_18:1)-H+D7:(s),NL[18:1+D7:(s)],LPE(R2)-H,C01,2,11,438.260475,3339.657227,438.2626155,-4.884173334,16.27238,
,,,,,,,,,,,,
SpecId,LipidIon,ProName,ProKey,Category,Level,PeakIdx,ObsMz,ObsIty,CalcMz,Delta(ppm),MS2RT,Quant Group
4412,PE(15:0_18:1)-H,15:0+17.00,R1-H,C1,2,8,241.2173703,177819.1135,241.2173035,0.276699564,16.335174,
4412,PE(15:0_18:1)-H,18:1+17.00,R2-H,C1,2,9,281.2490967,525877.9849,281.2486035,1.753456687,16.335174,
4641,PE(15:0_18:1)-H,15:0+17.00,R1-H,C1,2,4,241.2172051,10974.12695,241.2173035,-0.408181901,15.987431,
4641,PE(15:0_18:1)-H,18:1+17.00,R2-H,C1,2,6,281.2494536,22477.4082,281.2486035,3.022588202,15.987431,
4745,PE(15:0_18:1)-H,15:0+17.00,R1-H,C1,2,8,241.2173703,15541.25,241.2173035,0.276699564,16.335164,
4745,PE(15:0_18:1)-H,18:1+17.00,R2-H,C1,2,9,281.2490967,45961.32031,281.2486035,1.753456687,16.335164,
,,,,,,,,,,,,
SpecId,LipidIon,ProName,ProKey,Category,Level,PeakIdx,ObsMz,ObsIty,CalcMz,Delta(ppm),MS2RT,Quant Group
2781,DGDG(18:2_18:4)+HCOO,18:4+19.01,R1-H,C1,2,2,277.2176411,12010.8199,277.2173035,1.217562411,11.909001,
2781,DGDG(18:2_18:4)+HCOO,C15 H25 O12,"NL[R1,R2]-H-H2O",C0,2,3,397.1333371,11281.22022,397.1351535,-4.573860149,11.909001,
3320,DGDG(18:2_18:4)+HCOO,18:4+19.01,R1-H,C1,2,2,277.2176411,5345.731445,277.2173035,1.217562411,11.908991,
3320,DGDG(18:2_18:4)+HCOO,C15 H25 O12,"NL[R1,R2]-H-H2O",C0,2,3,397.1333371,5021.003906,397.1351535,-4.573860149,11.908991,
,,,,,,,,,,,,
SpecId,LipidIon,ProName,ProKey,Category,Level,PeakIdx,ObsMz,ObsIty,CalcMz,Delta(ppm),MS2RT,Quant Group
7943,ChE(18:1)+NH4+D7:(s),C6 H9,C6H9,C2,2,12,81.07010533,10901.53492,81.06987647,2.822960483,21.39615624,
7943,ChE(18:1)+NH4+D7:(s),C6 H11,C6H11,C2,2,14,83.08581536,7668.363849,83.08552647,3.477041157,21.39615624,
7943,ChE(18:1)+NH4+D7:(s),C7 H9,C7H9,C2,2,17,93.0703352,3509.026787,93.06987647,4.928820063,21.39615624,
7943,ChE(18:1)+NH4+D7:(s),C7 H11,C7H11,C2,2,18,95.08593283,19155.58476,95.08552647,4.273585029,21.39615624,
7943,ChE(18:1)+NH4+D7:(s),C7 H13,C7H13,C2,2,20,97.10136182,9176.439181,97.10117647,1.908809386,21.39615624,
7943,ChE(18:1)+NH4+D7:(s),C8 H13,C8H13,C2,2,25,109.1013125,20125.05429,109.1011765,1.246875161,21.39615624,
7943,ChE(18:1)+NH4+D7:(s),C9 H13,C9H13,C2,2,29,121.1011846,10862.79337,121.1011765,0.067456748,21.39615624,
7943,ChE(18:1)+NH4+D7:(s),C9 H15,C9H15,C2,2,30,123.1168086,11021.16281,123.1168265,-0.144971274,21.39615624,
7943,ChE(18:1)+NH4+D7:(s),C10 H15,C10H15,C2,2,33,135.1166437,24290.58068,135.1168265,-1.352586634,21.39615624,
7943,ChE(18:1)+NH4+D7:(s),C11 H15,C11H15,C2,2,37,147.1168134,33472.1143,147.1168265,-0.089137496,21.39615624,
7943,ChE(18:1)+NH4+D7:(s),C11 H17,C11H17,C2,2,38,149.1321417,10903.76679,149.1324765,-2.244976622,21.39615624,
7943,ChE(18:1)+NH4+D7:(s),C12 H17,C12H17,C2,2,39,161.1330941,30187.0245,161.1324765,3.832849605,21.39615624,
7943,ChE(18:1)+NH4+D7:(s),C13 H19,C13H19,C2,2,42,175.1480623,20127.89842,175.1481265,-0.366365058,21.39615624,
7943,ChE(18:1)+NH4+D7:(s),C18 H27,C18H27,C2,2,55,243.2107882,14078.50924,243.2107265,0.25401183,21.39615624,
7943,ChE(18:1)+NH4+D7:(s),C21 H35,C21H35,C2,2,61,287.2728121,8919.84513,287.2733265,-1.790676001,21.39615624,
7943,ChE(18:1)+NH4+D7:(s),NL[18:1+D7:(s)+35.03],M-FA,C01,2,63,369.3507029,105133.5191,369.3515765,-2.365049047,21.39615624,
8251,ChE(18:1)+NH4+D7:(s),C6 H11,C6H11,C2,2,11,83.08581536,6803.727051,83.08552647,3.477041157,21.417111,
8251,ChE(18:1)+NH4+D7:(s),C7 H9,C7H9,C2,2,13,93.0703352,3113.37085,93.06987647,4.928820063,21.417111,
8251,ChE(18:1)+NH4+D7:(s),C7 H11,C7H11,C2,2,14,95.08587242,16995.7207,95.08552647,3.638256575,21.417111,
8251,ChE(18:1)+NH4+D7:(s),C7 H13,C7H13,C2,2,15,97.10163334,8141.76123,97.10117647,4.705048915,21.417111,
8251,ChE(18:1)+NH4+D7:(s),C8 H13,C8H13,C2,2,18,109.1016881,17855.87891,109.1011765,4.689160674,21.417111,
8251,ChE(18:1)+NH4+D7:(s),C9 H13,C9H13,C2,2,21,121.1016084,9637.972656,121.1011765,3.566816001,21.417111,
8251,ChE(18:1)+NH4+D7:(s),C9 H15,C9H15,C2,2,22,123.1172493,9778.485352,123.1168265,3.434766277,21.417111,
8251,ChE(18:1)+NH4+D7:(s),C10 H15,C10H15,C2,2,25,135.1170876,21551.72656,135.1168265,1.93237027,21.417111,
8251,ChE(18:1)+NH4+D7:(s),C11 H15,C11H15,C2,2,27,147.1167847,29698.00781,147.1168265,-0.283602144,21.417111,
8251,ChE(18:1)+NH4+D7:(s),C11 H17,C11H17,C2,2,28,149.1327438,9674.326172,149.1324765,1.792391851,21.417111,
8251,ChE(18:1)+NH4+D7:(s),C12 H17,C12H17,C2,2,29,161.1323095,26783.32422,161.1324765,-1.036529609,21.417111,
8251,ChE(18:1)+NH4+D7:(s),C13 H19,C13H19,C2,2,32,175.1478082,17858.40234,175.1481265,-1.816935588,21.417111,
8251,ChE(18:1)+NH4+D7:(s),C18 H27,C18H27,C2,2,45,243.2108237,12491.10449,243.2107265,0.399917246,21.417111,
8251,ChE(18:1)+NH4+D7:(s),C21 H35,C21H35,C2,2,51,287.2728121,7914.099121,287.2733265,-1.790676001,21.417111,
8251,ChE(18:1)+NH4+D7:(s),NL[18:1+D7:(s)+35.03],M-FA,C01,2,53,369.351034,93279.32031,369.3515765,-1.468671799,21.417111,
,,,,,,,,,,,,
SpecId,LipidIon,ProName,ProKey,Category,Level,PeakIdx,ObsMz,ObsIty,CalcMz,Delta(ppm),MS2RT,Quant Group
5241,PE(17:0_14:1)+H,C6 H13,C6H13,C2,2,28,85.10158159,1214847.352,85.10117647,4.760380059,15.38090823,
5241,PE(17:0_14:1)+H,C7 H9,C7H9,C2,2,30,93.0702175,419491.1384,93.06987647,3.66420414,15.38090823,
5241,PE(17:0_14:1)+H,C7 H11,C7H11,C2,2,31,95.08586796,2440318.365,95.08552647,3.591413896,15.38090823,
5241,PE(17:0_14:1)+H,C7 H13,C7H13,C2,2,33,97.10145692,1821178.943,97.10117647,2.888180277,15.38090823,
5241,PE(17:0_14:1)+H,C8 H11,C8H11,C2,2,39,107.0856809,344309.8954,107.0855265,1.441988995,15.38090823,
5241,PE(17:0_14:1)+H,C8 H13,C8H13,C2,2,40,109.101324,2157118.002,109.1011765,1.351955529,15.38090823,
5241,PE(17:0_14:1)+H,C8 H15,C8H15,C2,2,42,111.116964,786078.7893,111.1168265,1.23767196,15.38090823,
5241,PE(17:0_14:1)+H,C9 H13,C9H13,C2,2,48,121.1012072,1448867.866,121.1011765,0.254053572,15.38090823,
5241,PE(17:0_14:1)+H,C9 H15,C9H15,C2,2,49,123.1167845,906257.5415,123.1168265,-0.34056235,15.38090823,
5241,PE(17:0_14:1)+H,C9 H17,C9H17,C2,2,53,125.1323357,93820.70943,125.1324765,-1.12502935,15.38090823,
5241,PE(17:0_14:1)+H,C10 H15,C10H15,C2,2,56,135.1166872,1026942.754,135.1168265,-1.030827296,15.38090823,
5241,PE(17:0_14:1)+H,C10 H17,C10H17,C2,2,57,137.1322916,183508.667,137.1324765,-1.347749415,15.38090823,
5241,PE(17:0_14:1)+H,C10 H19,C10H19,C2,2,59,139.1476981,49808.9171,139.1481265,-3.078526281,15.38090823,
5241,PE(17:0_14:1)+H,C11 H17,C11H17,C2,2,60,149.1322739,317558.3355,149.1324765,-1.358529798,15.38090823,
5241,PE(17:0_14:1)+H,C11 H19,C11H19,C2,2,62,151.14802,47164.65289,151.1481265,-0.704323006,15.38090823,
5241,PE(17:0_14:1)+H,14:1+75.04,MG(R1)-OH,C01,2,75,283.2257667,232859.0036,283.2267715,-3.547508269,15.38090823,
5241,PE(17:0_14:1)+H,17:0+75.04,MG(R2)-OH,C01,2,78,327.2887089,341810.1129,327.2893715,-2.024272814,15.38090823,
5241,PE(17:0_14:1)+H,31:1+75.04,NL[PE],C0,2,82,535.4704254,2309026.27,535.4720865,-3.102022284,15.38090823,
5769,PE(17:0_14:1)+H,C6 H11_13C1,C6H11_13C1,ISO,2,22,84.08925084,7556.059082,84.08888147,4.392636933,15.262298,
5769,PE(17:0_14:1)+H,C6 H13,C6H13,C2,2,24,85.10158159,72000.125,85.10117647,4.760380059,15.262298,
5769,PE(17:0_14:1)+H,C7 H9,C7H9,C2,2,26,93.0702175,17005.30859,93.06987647,3.66420414,15.262298,
5769,PE(17:0_14:1)+H,C7 H11,C7H11,C2,2,27,95.08586796,129836.3281,95.08552647,3.591413896,15.262298,
5769,PE(17:0_14:1)+H,C7 H11_13C1,C7H11_13C1,ISO,2,28,96.08910849,10674.72168,96.08888147,2.362586476,15.262298,
5769,PE(17:0_14:1)+H,C7 H13,C7H13,C2,2,30,97.10145692,84664.98438,97.10117647,2.888180277,15.262298,
